X1,X2,X3,y
99,63,15,2430
27,23,48,2400
2,19,40,840
4,37,26,1066
2,5,74,518
56,77,90,11970
68,7,51,3825
19,26,73,3285
44,35,14,1106
6,91,49,4753
91,96,11,2057
10,95,62,6510
44,65,46,5014
76,15,59,5369
52,29,37,2997
6,34,88,3520
5,77,67,5494
39,86,94,11750
99,19,2,236
90,0,39,3510
79,26,14,1470
30,42,58,4176
17,42,34,2006
82,99,22,3982
96,37,29,3857
89,3,86,7912
29,45,10,740
77,68,83,12035
40,11,87,4437
29,67,54,5184
27,36,0,0
28,82,21,2310
61,25,78,6708
68,58,49,6174
51,36,95,8265
64,98,1,162
46,83,44,5676
16,18,61,2074
77,37,51,5814
75,77,24,3648
90,88,78,13884
43,69,87,9744
67,4,50,3550
36,19,62,3410
59,54,93,10509
20,51,53,3763
45,63,20,2160
86,74,50,8000
77,22,25,2475
59,26,48,4080
0,64,94,6016
59,75,54,7236
19,46,7,455
34,40,97,7178
86,15,81,8181
77,8,21,1785
32,85,31,3627
89,74,36,5868
66,48,22,2508
81,51,56,7392
30,30,29,1740
79,20,7,693
88,70,13,2054
19,29,39,1872
32,69,63,6363
29,55,73,6132
8,62,65,4550
4,73,11,847
72,39,86,9546
21,13,99,3366
50,26,1,76
87,32,62,7378
14,6,32,640
33,47,53,4240
57,45,45,4590
73,52,49,6125
86,0,86,7396
35,42,65,5005
99,94,25,4825
8,76,47,3948
92,60,47,7144
2,2,2,8
0,11,15,165
58,76,57,7638
54,36,53,4770
74,5,97,7663
74,92,46,7636
13,33,66,3036
10,47,75,4275
63,18,35,2835
20,35,54,2970
82,64,34,4964
19,49,19,1292
94,76,25,4250
60,95,7,1085
44,44,56,4928
70,11,14,1134
66,97,96,15648
94,9,77,7931
51,13,99,6336
24,19,96,4128
70,62,75,9900
4,29,1,33
4,85,53,4717
65,97,47,7614
20,37,43,2451
45,99,99,14256
93,11,55,5720
65,60,1,125
50,81,32,4192
87,4,47,4277
60,85,79,11455
84,78,58,9396
19,74,30,2790
28,77,70,7350
23,5,99,2772
59,72,41,5371
14,46,51,3060
18,41,2,118
55,30,77,6545
96,28,67,8308
35,22,35,1995
24,14,95,3610
35,16,17,867
8,42,91,4550
40,1,52,2132
11,14,99,2475
90,63,20,3060
36,60,90,8640
9,39,62,2976
79,6,63,5355
71,33,13,1352
79,52,59,7729
39,84,78,9594
79,29,11,1188
67,46,0,0
52,53,31,3255
19,71,20,1800
71,60,17,2227
24,70,33,3102
36,51,79,6873
81,25,58,6148
96,60,66,10296
14,73,4,348
62,79,7,987
81,46,43,5461
21,0,36,756
18,85,87,8961
44,7,38,1938
20,65,4,340
42,14,81,4536
21,87,72,7776
56,95,58,8758
16,69,95,8075
64,5,57,3933
76,49,45,5625
63,94,89,13973
16,70,48,4128
18,15,78,2574
75,58,24,3192
8,29,59,2183
41,55,93,8928
51,3,41,2214
75,1,83,6308
69,3,3,216
60,16,9,684
34,18,8,416
75,0,90,6750
95,43,23,3174
90,66,35,5460
85,22,54,5778
89,69,18,2844
57,98,97,15035
76,26,89,9078
21,3,82,1968
49,26,59,4425
7,65,15,1080
21,67,4,352
60,17,61,4697
89,48,49,6713
62,79,71,10011
49,32,39,3159
80,25,0,0
94,49,94,13442
36,73,49,5341
24,57,62,5022
43,57,50,5000
29,42,59,4189
34,45,9,711
7,6,46,598
60,27,92,8004
73,5,96,7488
23,16,75,2925
31,94,63,7875
5,73,83,6474
7,14,54,1134
50,31,88,7128
61,97,2,316
51,69,95,11400
15,43,13,754
65,20,55,4675
39,24,5,315
91,15,90,9540
80,42,11,1342
45,74,69,8211
32,81,14,1582
15,15,36,1080
71,96,59,9853
73,65,12,1656
84,57,11,1551
76,9,94,7990
46,32,69,5382
7,92,45,4455
57,10,19,1273
34,90,27,3348
61,37,20,1960
81,72,37,5661
45,63,86,9288
42,19,4,244
8,47,85,4675
29,80,89,9701
83,68,51,7701
4,28,89,2848
54,47,5,505
29,56,93,7905
60,62,51,6222
96,66,47,7614
10,59,90,6210
63,48,93,10323
37,51,58,5104
89,21,46,5060
88,66,30,4620
75,47,89,10858
94,26,75,9000
26,46,48,3456
94,21,60,6900
48,65,40,4520
72,38,50,5500
36,43,71,5609
53,81,8,1072
14,74,81,7128
24,97,76,9196
73,74,53,7791
35,26,56,3416
63,28,99,9009
58,19,87,6699
26,98,36,4464
90,4,27,2538
80,95,35,6125
47,46,20,1860
55,63,42,4956
11,63,98,7252
1,3,97,388
72,7,48,3792
74,7,97,7857
50,20,78,5460
93,55,26,3848
51,87,81,11178
89,2,20,1820
79,10,53,4717
16,28,45,1980
34,1,0,0
8,27,51,1785
2,15,83,1411
64,18,50,4100
40,58,32,3136
54,44,19,1862
70,71,14,1974
97,79,45,7920
96,72,65,10920
16,81,10,970
83,12,74,7030
91,5,37,3552
58,93,73,11023
66,41,70,7490
24,36,30,1800
57,60,20,2340
86,99,50,9250
46,74,71,8520
93,18,10,1110
87,8,40,3800
24,70,96,9024
48,2,95,4750
83,92,7,1225
82,87,29,4901
5,58,33,2079
21,36,18,1026
8,59,73,4891
22,39,36,2196
66,33,82,8118
21,41,19,1178
58,26,37,3108
53,92,41,5945
44,52,63,6048
53,52,85,8925
40,5,24,1080
88,36,57,7068
10,37,58,2726
72,31,79,8137
86,50,40,5440
82,18,78,7800
53,55,80,8640
13,7,56,1120
38,18,96,5376
15,32,72,3384
59,17,73,5548
47,65,40,4480
92,96,34,6392
63,99,81,13122
99,79,56,9968
13,10,62,1426
81,48,18,2322
54,87,8,1128
73,63,91,12376
58,28,29,2494
53,28,89,7209
85,82,54,9018
3,87,13,1170
93,35,3,384
23,63,26,2236
19,47,81,5346
80,34,71,8094
7,53,7,420
8,43,34,1734
26,0,83,2158
83,37,19,2280
25,58,57,4731
13,55,84,5712
96,14,41,4510
81,58,92,12788
59,5,93,5952
21,55,90,6840
94,80,55,9570
81,64,75,10875
88,29,26,3042
4,60,69,4416
6,91,14,1358
47,30,28,2156
34,48,40,3280
21,3,32,768
62,3,31,2015
27,8,92,3220
25,6,63,1953
90,61,64,9664
49,88,37,5069
21,64,61,5185
68,84,87,13224
5,58,55,3465
72,52,27,3348
56,91,22,3234
84,43,52,6604
16,23,66,2574
64,61,8,1000
24,7,58,1798
9,34,36,1548
44,21,1,65
28,77,15,1575
87,77,51,8364
63,17,73,5840
29,15,90,3960
41,85,54,6804
36,67,76,7828
9,15,40,960
52,8,90,5400
81,89,11,1870
92,35,5,635
23,70,31,2883
21,46,51,3417
72,3,14,1050
75,22,69,6693
85,67,72,10944
26,16,16,672
16,63,11,869
5,58,86,5418
33,71,16,1664
40,62,44,4488
38,8,12,552
43,26,13,897
37,72,35,3815
33,22,26,1430
42,30,52,3744
98,48,89,12994
72,85,22,3454
34,60,95,8930
6,76,80,6560
68,61,77,9933
24,95,66,7854
93,79,73,12556
65,29,21,1974
57,24,52,4212
83,3,54,4644
3,80,62,5146
68,84,55,8360
25,80,70,7350
38,67,26,2730
13,34,90,4230
23,99,61,7442
64,2,63,4158
3,73,3,228
37,57,19,1786
29,19,58,2784
43,40,83,6889
6,18,18,432
66,79,80,11600
94,22,33,3828
61,62,36,4428
4,28,49,1568
39,88,77,9779
92,2,19,1786
19,73,16,1472
27,80,36,3852
23,30,18,954
39,33,16,1152
89,17,40,4240
1,19,54,1080
15,78,89,8277
23,17,88,3520
28,30,56,3248
93,39,87,11484
87,87,65,11310
78,90,17,2856
2,30,27,864
67,32,19,1881
74,68,35,4970
25,83,72,7776
8,75,84,6972
55,48,48,4944
55,63,85,10030
17,61,56,4368
98,99,76,14972
91,88,71,12709
85,94,30,5370
6,76,60,4920
26,54,18,1440
32,50,33,2706
90,75,24,3960
25,97,8,976
46,39,39,3315
40,74,33,3762
76,37,14,1582
56,38,18,1692
18,69,84,7308
72,14,30,2580
37,4,26,1066
44,90,89,11926
95,88,32,5856
13,84,81,7857
64,34,76,7448
45,85,4,520
71,14,76,6460
16,93,80,8720
70,46,9,1044
38,44,5,410
12,24,76,2736
31,41,8,576
3,12,19,285
78,32,65,7150
93,77,14,2380
84,30,35,3990
50,54,7,728
92,61,76,11628
15,89,32,3328
96,53,97,14453
78,0,48,3744
90,22,47,5264
61,85,17,2482
14,18,1,32
26,55,40,3240
39,8,65,3055
71,21,0,0
37,96,64,8512
1,18,77,1463
89,91,60,10800
86,21,14,1498
29,66,72,6840
96,68,18,2952
67,36,77,7931
30,17,7,329
23,51,83,6142
10,25,16,560
50,88,93,12834
35,30,22,1430
70,23,63,5859
91,6,97,9409
42,3,43,1935
49,26,66,4950
38,91,36,4644
85,59,72,10368
90,7,91,8827
44,60,24,2496
32,45,12,924
46,80,99,12474
15,61,16,1216
33,90,70,8610
88,95,57,10431
96,21,38,4446
26,85,17,1887
68,44,59,6608
78,82,0,0
34,10,13,572
90,11,89,8989
94,41,45,6075
68,26,22,2068
9,4,61,793
28,58,35,3010
90,24,9,1026
47,7,65,3510
62,6,35,2380
95,55,63,9450
95,8,18,1854
76,99,21,3675
11,82,61,5673
27,86,8,904
79,97,9,1584
20,82,30,3060
44,63,65,6955
43,23,33,2178
38,66,70,7280
29,14,41,1763
23,47,67,4690
23,41,34,2176
51,8,92,5428
12,69,36,2916
15,8,40,920
44,11,6,330
37,72,16,1744
68,33,65,6565
68,85,15,2295
2,62,97,6208
35,68,7,721
35,82,52,6084
56,94,9,1350
99,36,51,6885
11,20,31,961
87,46,33,4389
20,55,0,0
95,5,17,1700
7,97,88,9152
